ISSUERID,IVA_COMPANY_RATING,IVA_RATING_DATE,IVA_INDUSTRY,IVA_PREVIOUS_RATING,IVA_RATING_TREND,INDUSTRY_ADJUSTED_SCORE,WEIGHTED_AVERAGE_SCORE,LAST_SCORE_UPDATE_DATE,ENVIRONMENTAL_PILLAR_SCORE,ENVIRONMENTAL_PILLAR_WEIGHT,ENVIRONMENTAL_PILLAR_QUARTILE,GOVERNANCE_PILLAR_SCORE,GOVERNANCE_PILLAR_WEIGHT,GOVERNANCE_PILLAR_QUARTILE,SOCIAL_PILLAR_SCORE,SOCIAL_PILLAR_WEIGHT,SOCIAL_PILLAR_QUARTILE,GICS_SUB_IND,CLIMATE_CHANGE_THEME_SCORE,CLIMATE_CHANGE_THEME_WEIGHT,BUSINESS_ETHICS_THEME_SCORE,CORPORATE_GOV_THEME_SCORE,ENVIRONMENTAL_OPPS_THEME_SCORE,ENVIRONMENTAL_OPPS_THEME_WEIGHT,HUMAN_CAPITAL_THEME_SCORE,HUMAN_CAPITAL_THEME_WEIGHT,NATURAL_RES_USE_THEME_SCORE,NATURAL_RES_USE_THEME_WEIGHT,WASTE_MGMT_THEME_SCORE,WASTE_MGMT_THEME_WEIGHT,PRODUCT_SAFETY_THEME_SCORE,PRODUCT_SAFETY_THEME_WEIGHT,SOCIAL_OPPS_THEME_SCORE,SOCIAL_OPPS_THEME_WEIGHT,STAKEHOLDER_OPPOSIT_THEME_SCORE,STAKEHOLDER_OPPOSIT_THEME_WEIGHT,E_WASTE_SCORE,E_WASTE_WEIGHT,E_WASTE_QUARTILE,FINANCING_ENV_IMP_SCORE,FINANCING_ENV_IMP_QUARTILE,FINANCING_ENV_IMP_WEIGHT,OPPS_CLN_TECH_SCORE,OPPS_CLN_TECH_QUARTILE,OPPS_CLN_TECH_WEIGHT,OPPS_GREEN_BUILDING_SCORE,OPPS_GREEN_BUILDING_QUARTILE,OPPS_GREEN_BUILDING_WEIGHT,OPPS_RENEW_ENERGY_SCORE,OPPS_RENEW_ENERGY_QUARTILE,OPPS_RENEW_ENERGY_WEIGHT,PACK_MAT_WASTE_SCORE,PACK_MAT_WASTE_WEIGHT,PACK_MAT_WASTE_QUARTILE,PROD_CARB_FTPRNT_SCORE,PROD_CARB_FTPRNT_QUARTILE,PROD_CARB_FTPRNT_WEIGHT,RAW_MAT_SRC_SCORE,RAW_MAT_SRC_QUARTILE,RAW_MAT_SRC_WEIGHT,TOXIC_EMISS_WSTE_SCORE,TOXIC_EMISS_WASTE_QUARTILE,TOXIC_EMISS_WSTE_WEIGHT,WATER_STRESS_SCORE,WATER_STRESS_QUARTILE,WATER_STRESS_WEIGHT,CORP_BEHAV_SCORE,CORP_BEHAV_QUARTILE,ACCESS_TO_COMM_SCORE,ACCESS_TO_COMM_QUARTILE,ACCESS_TO_COMM_WEIGHT,ACCESS_TO_FIN_SCORE,ACCESS_TO_FIN_QUARTILE,ACCESS_TO_FIN_WEIGHT,ACCESS_TO_HLTHCRE_SCORE,ACCESS_TO_HLTHCRE_QUARTILE,ACCESS_TO_HLTHCRE_WEIGHT,CHEM_SAFETY_SCORE,CHEM_SAFETY_QUARTILE,CHEM_SAFETY_WEIGHT,COMM_REL_SCORE,COMM_REL_QUARTILE,COMM_REL_WEIGHT,FIN_PROD_SAFETY_SCORE,FIN_PROD_SAFETY_QUARTILE,FIN_PROD_SAFETY_WEIGHT,CONTROV_SRC_SCORE,CONTROV_SRC_QUARTILE,CONTROV_SRC_WEIGHT,HLTH_SAFETY_SCORE,HLTH_SAFETY_QUARTILE,INS_HLTH_DEMO_RISK_WEIGHT,HLTH_SAFETY_WEIGHT,HUMAN_CAPITAL_DEV_SCORE,HUMAN_CAPITAL_DEV_QUARTILE,HUMAN_CAPITAL_DEV_WEIGHT,INS_HLTH_DEMO_RISK_SCORE,INS_HLTH_DEMO_RISK_QUARTILE,LABOR_MGMT_SCORE,LABOR_MGMT_QUARTILE,LABOR_MGMT_WEIGHT,OPPS_NUTRI_HLTH_SCORE,OPPS_NUTRI_HLTH_QUARTILE,OPPS_NUTRI_HLTH_WEIGHT,PRIVACY_DATA_SEC_SCORE,PRIVACY_DATA_SEC_QUARTILE,PRIVACY_DATA_SEC_WEIGHT,PROD_SFTY_QUALITY_SCORE,PROD_SFTY_QUALITY_QUARTILE,PROD_SFTY_QUALITY_WEIGHT,RESPONSIBLE_INVEST_SCORE,RESPONSIBLE_INVEST_QUARTILE,RESPONSIBLE_INVEST_WEIGHT,SUPPLY_CHAIN_LAB_SCORE,SUPPLY_CHAIN_LAB_QUARTILE,SUPPLY_CHAIN_LAB_WEIGHT,ACCOUNTING_SCORE,BOARD_SCORE,CORP_GOVERNANCE_SCORE,CORP_GOVERNANCE_QUARTILE,OWNERSHIP_AND_CONTROL_SCORE,PAY_SCORE,BUS_ETHICS_GOV_PILLAR_SD,BUS_ETHICS_PCTL_GLOBAL,BUS_ETHICS_PCTL_HOME,CORP_BEHAV_ETHICS_SCORE,CORP_BEHAV_GOV_PILLAR_SD,CORP_BEHAV_PCTL_GLOBAL,CORP_BEHAV_PCTL_HOME,TAX_TRANSP_GOV_PILLAR_SD,TAX_TRANSP_PCTL_GLOBAL,TAX_TRANSP_PCTL_HOME,ACCOUNTING_GOV_PILLAR_SD,ACCOUNTING_PCTL_GLOBAL,ACCOUNTING_PCTL_HOME,ASSESSMENT_CHANGE_DATE,BOARD_GOV_PILLAR_SD,BOARD_PCTL_GLOBAL,BOARD_PCTL_HOME,CORP_GOVERNANCE_GOV_PILLAR_SD,GOVERNANCE_PCTL_GLOBAL,GOVERNANCE_PCTL_HOME,OWNERSHIP_GOV_PILLAR_SD,OWNERSHIP_PCTL_GLOBAL,OWNERSHIP_PCTL_HOME,PAY_GOV_PILLAR_SD,PAY_PCTL_GLOBAL,PAY_PCTL_HOME,ESG_HEADLINE,IVA_RATING_ANALYSIS,BIODIV_LAND_USE_SCORE,BIODIV_LAND_USE_WEIGHT,CARBON_EMISSIONS_SCORE,CARBON_EMISSIONS_WEIGHT,INS_CLIMATE_CHG_RISK_SCORE,INS_CLIMATE_CHG_RISK_WEIGHT,ESG_OVERALL_QUARTILE,BIODIV_LAND_USE_QUARTILE,CARBON_EMISSIONS_QUARTILE,INS_CLIMATE_CHG_RISK_QUARTILE,CORP_BEHAV_TAX_TRANSP_SCORE,Industry,CompanyName
IID000000002135277,AA,20221205,Software & Services,AA,0.0,8.5,6.0,20221205.0,6.4,16,3,6.4,37,2,5.4,47,2,IT Consulting & Other Services,10.0,5.0,5.1,7.8,4.8,11.0,3.7,26.0,,,,,7.6,21.0,,,,,,,,,,,4.8,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,5.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,2.0,26.0,,,,,,,,,7.6,2.0,21.0,,,,,,,,,,8.8,7.9,7.8,1,9.3,7.3,-1.9,27,21,5.0,-1.9,27,21,0.0,100,100,-0.15625,27,55,20220802,-0.9375,69,97,-1.7,85,99,-0.15625,91,100,-0.46875,75,90,,"BIPROGY's rating is unchanged at 'AA'. Biprogy leads home market peers on corporate governance, notably on ownership and board structures. The board now has an independent majority with the addition of a director in June 2022. Its workforce management efforts also lead those of industry peers. Further, Biprogy's data security framework is average relative to those of industry peers, notably with its transmission encryption protocols and access control techniques. However, it lags home-market peers in business ethics practices.Biprogy has a mix of IT offerings--it provides digital transformation services, consulting, software solutions, hardware devices, and IT support services. It has relatively less custody of personal data than other data processing peers, and thus has a moderate exposure to privacy-related risks (per our model). Nevertheless, we note strong security measures such as executive oversight and staff training on cybersecurity; this could preempt potential data breaches and misuse.Strong competition for skilled talent in the software and consulting industry, exposes Biprogy to potential talent management issues. We note evidence of strong workforce management practices such as engagement channels and upskilling programs.The presence of split CEO and chair roles may enhance management oversight. The company follows the 'one share one vote' principle that helps align economic exposure and voting power of shareholders. However, we found no evidence of industry-best business ethics measures such as executive oversight or external audits.",,,10.0,5.0,,,1.0,,2.0,,10.0,Technology,Aluminumand Copper Production Industries
IID000000002135278,BB,20220527,Trading Companies & Distributors,BB,0.0,3.4,5.2,20221107.0,3.9,23,3,5.2,54,3,6.6,23,3,Trading Companies & Distributors,8.3,,6.2,5.7,3.9,23.0,6.6,23.0,,,,,,,,,,,,,,,,,3.9,3.0,23.0,,,,,,,,,,,,,,,,,,,,,,6.2,3,,,,,,,,,,,,,,,,,,,,,,6.6,3.0,,23.0,3.4,4.0,0.0,,,,,,,,,,,,,,,,,,,,,10.0,7.2,5.7,3,7.2,1.4,-1.5,50,54,6.1,-1.5,50,54,0.0,100,100,0.0,100,100,20220712,-1.25,55,88,-3.4,40,66,-0.625,54,35,-1.484375,17,46,,"DJK Group's rating is unchanged at 'BB'. We continue to note limited evidence of programs for employee safety and strategies to capitalize on the clean technology (cleantech) market. DJK Group's overall governance practices are on par with those of its home market peers. Yet, it appears to lack strong business ethics compliance controls such as groupwide audits and ethics training as adopted by leading global peers. Further, its board does not have an independent majority; this may limit effective management oversight.According to US OSHA, workplace safety-related risks are relatively low for machinery trading companies such as DJK Group, unlike companies with manufacturing capacities. The company is bound by local safety laws and standards in Japan. However, evidence suggests, DJK Group, unlike leading peers, lacks programs to monitor lost time injury and fatality rates, making it challenging to evaluate its safety performance versus peers.Our research indicates companies engaged in the industrial products trading business have limited opportunities to benefit from the growing demand for clean technologies. While DJK Group has been expanding its renewable energy generation systems (e.g., biomass, solar), fuel cell systems, and industrial automation technology offerings, our research found limited evidence of targets to expand its cleantech portfolio.",,,8.3,,,,4.0,,3.0,,10.0,Conglomerates,Cloud Computing Global
IID000000002135341,BB,20221128,Commercial Services & Supplies,BB,0.0,3.2,4.5,20221128.0,5.5,5,3,3.5,55,4,5.7,40,3,Environmental & Facilities Services,5.5,5.0,5.9,3.7,,,5.7,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,3,,,,,,,,,,,,,,,,,,,,,,6.3,2.0,,16.0,5.3,3.0,0.0,,,5.3,3.0,24.0,,,,,,,,,,,,,,,,10.0,4.5,3.7,4,5.9,1.4,-1.6,44,44,5.8,-1.6,44,44,0.0,100,100,0.0,100,100,20210526,-2.470703125,15,23,-4.9,10,12,-0.9375,37,22,-1.484375,17,46,,"AEON DELIGHT's rating is unchanged at 'BB'. Aeon Delight lags global peers in corporate governance. The board lacks independent majority and has combined a CEO-chair; this may limit management oversight. Related-party transactions (42% of revenue as of Feb 2022) with the controlling shareholder who held 55% of voting power (in Oct 2022) may warrant minority stakeholder scrutiny. Its business ethics practices are average relative to global peers. While it offers whistleblower protection, we found no evidence of an anti-corruption policy.The company operates in Japan, where our model suggests incidence of labor unrest is low. However, as a facilities management services company, Aeon Delight's operations are labor-intensive. This may pose labor management-related risks. Unlike with leading peers, we found no evidence of performance-based incentives--a measure that may help retain talent.Our model indicates facilities management companies typically have low exposure to risks of operational disruptions tied to workplace accidents. Aeon Delight's health and safety (H&amp;S) practices have risk officer oversight, and it has a groupwide H&amp;S policy. However, it lags peers in adopting strong practices such as providing detailed disclosures on H&amp;S data and adopting international certifications such as ISO 45001.",,,5.5,5.0,,,4.0,,3.0,,10.0,Industrials,Semiconductorsand Semiconductor Equipment Innovations
IID000000002135670,B,20220722,Construction Materials,B,0.0,2.5,2.9,20230127.0,2.6,39,3,3.7,33,3,2.3,28,4,Construction Materials,3.5,20.0,4.7,4.6,,,2.3,28.0,0.9,0.0,1.6,19.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,4.0,19.0,0.9,4.0,0.0,4.7,3,,,,,,,,,,,,,,,,,,,,,,1.4,4.0,,14.0,8.3,2.0,0.0,,,3.1,4.0,14.0,,,,9.8,1.0,0.0,,,,,,,,,,4.1,6.3,4.6,3,5.3,5.9,-2.1,21,45,4.6,-2.1,21,48,0.0,100,100,-0.78125,3,22,20221108,-1.682617188,35,49,-4.2,19,19,-1.0546875,25,33,-0.703125,49,31,Subpar toxic emissions and health and safety performance,"ACC's rating is unchanged at 'B'. The rating reflects ACC's relatively limited measures to mitigate key ESG risks relative to peers. In particular, the company's toxic emissions reduction and health and safety performance trail those of industry peers. It also lags better-performing peers in adopting strong labor management programs such as performance bonuses. Further, weaknesses in ACC's corporate governance, particularly in its board and ownership structures, continue to weigh on its governance score.ACC's cement manufacturing operations may pose risks of liabilities and compliance costs related to toxic releases. While the company has ISO 14001 certification, its NOx (6.0 t/USD million) and SOx (1.4 t/USD million) intensities in FY 2021 were higher than the averages (NOx: 4.4; SOx: 0.8) for the construction materials industry (constituents of MSCI ACWI index), as of December 2021.ACC has adopted groupwide safety policies that include contractors and has acquired OHSAS 18000 certification for some of its operations. However, as a cement producer, the company's exposure to risk of worksite accidents remains high with operations in India, where our research indicates occupational incidents have been historically high.ACC is controlled by LafargeHolcim Ltd (54.5% voting rights, July 2022). Moreover, we note related-party transactions (RPTs) with its controlling owner. This, along with the absence of a fully independent audit committee, may limit oversight on RPTs and pose risk of subordination of minority investor interests.",,,3.5,20.0,,,4.0,,3.0,,10.0,Other,Private Equity Global
IID000000002135694,BB,20220616,Restaurants,BB,0.0,3.7,4.3,20230106.0,2.3,26,4,4.8,33,4,5.1,41,1,Restaurants,6.0,0.0,5.5,5.6,,,7.6,14.0,3.4,16.0,0.4,10.0,4.3,17.0,2.9,10.0,,,,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,0.4,10.0,4.0,,,0.0,3.3,4.0,6.0,,,0.0,3.5,4.0,10.0,5.5,4,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,9.8,1.0,0.0,,,7.6,1.0,14.0,2.9,4.0,10.0,,,0.0,4.3,2.0,17.0,,,0.0,,,0.0,8.8,7.9,5.6,4,6.2,1.4,-1.8,33,30,5.4,-1.8,34,31,0.0,100,100,-0.15625,27,55,20220408,-0.9375,69,97,-3.4,38,63,-0.859375,42,24,-1.484375,17,46,,"Royal Holdings' rating is unchanged at 'BB'. Royal Holdings' restaurant operations offer take-out and delivery services, which typically use single-use packaging and cutlery. Yet, despite stringent packaging waste regulations in Japan, it lags peers in adopting sustainable packaging initiatives. The water-intensive nature of hotel operations (FY 2020: 32% of total assets) may pose operational risks to Royal Holdings. Yet, unlike leading peers, it appears to lack robust water management programs and quantitative reduction targets.Royal Holdings lags global peers in governance practices. It appears to lack a detailed business ethics policy. We also note it was involved in cross-shareholdings with related parties in FY 2020; this could potentially undermine minority shareholders' interests. Yet, it now has a majority independent board following the appointment of three new directors at the 2022 AGM.Our reassessment of Royal Holdings' food safety measures indicates it has relatively strong quality assurance measures to address associated risks for its restaurant operations and food business (83% of total revenues in FY 2020). It provides food handling and hygiene management training for staff and conducts routine supplier audit.The company has relatively low exposure to labor unrest risks as it operates solely in Japan (FY 2020), where the likelihood of labor unrest is low as per ILO data. Its efforts to address such risks lead those of peers. It offers non-statutory benefits and conducts engagement survey to retain staff and monitor workplace satisfaction.",,0.0,6.0,0.0,,0.0,4.0,,4.0,,10.0,Leisure,Event Management Holdings
IID000000002135719,B,20210826,Real Estate Development & Diversified Activities,B,0.0,2.0,3.7,20221007.0,4.5,26,3,1.7,37,4,5.1,37,2,Real Estate Development,8.2,0.0,4.5,2.1,4.5,26.0,2.7,16.0,,0.0,,,6.9,21.0,,,,,,0.0,,,,0.0,,,0.0,4.5,3.0,26.0,,,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,4.5,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.7,3.0,0.0,16.0,3.6,3.0,0.0,,,,,0.0,,,0.0,,,0.0,6.9,2.0,21.0,,,0.0,,,0.0,3.5,5.1,2.1,4,2.8,1.4,-2.1,19,9,4.4,-2.1,19,9,0.0,100,100,-0.859375,1,0,20210630,-2.198730469,20,45,-6.2,2,16,-1.640625,5,41,-1.484375,17,71,,"Megaworld's rating is unchanged at 'B'. The company continues to lag global peers on governance practices. Possible board entrenchment, as 3 of its 7 directors have served for over 20 years, may create the potential for a management friendly board. Moreover, we found poor disclosure on executive pay. We also note unequal voting rights due to multiple share classes. These factors could pose the risk of potential subordination of minority shareholders' interests. Further, Megaworld's green investment programs lag those of most peers.Methodology enhancements to the Corporate Behavior Theme resulted in a greater emphasis on business ethics practices and on exposure to risks related to corruption. Megaworld has high exposure to these risks, based on historical trends for property developers. Yet, its anti-corruption measures lag those of peers; we found no evidence of audits or employee training to strengthen adherence to ethics standards.Despite the inherent risk of operational disruptions related to work-related accidents in the property development industry, Megaworld appears to lack mechanisms to enhance occupational safety. Unlike most peers, it appears to lack a robust health and safety framework to mitigate workplace hazards.Megaworld appears on par with peers in adopting initiatives to enhance its build quality. Though the company appears to lack supplier certification and employee training programs on quality assurance, evidence suggests that its property development and marketing operations are certified to the ISO 9001 quality standard.",,0.0,8.2,0.0,,0.0,4.0,,3.0,,10.0,Real Estate,Home Appliances Systems
IID000000002135721,AA,20221027,Investment Banking & Brokerage,AA,0.0,8.0,5.2,20221228.0,8.3,13,1,4.3,44,3,5.3,43,1,Investment Banking & Brokerage,8.3,13.0,1.3,7.0,,,3.2,25.0,9.0,0.0,,,8.2,18.0,,,,,,0.0,,8.3,1.0,13.0,,,0.0,,,0.0,,,0.0,,0.0,,,,0.0,,,0.0,,,0.0,9.0,1.0,0.0,1.3,4,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,3.2,2.0,25.0,,,7.9,2.0,0.0,,,0.0,5.3,3.0,0.0,,,0.0,8.2,1.0,18.0,,,0.0,8.8,7.4,7.0,1,8.6,5.9,-3.4,2,0,1.1,-3.4,2,0,0.0,100,100,-0.15625,27,55,20210218,-1.171875,58,91,-2.3,70,94,-0.3125,71,68,-0.703125,49,69,Strong ESG integration in financing activities; but continues to face controversies.,"Nomura's rating is unchanged at 'AA'. Nomura continues to lead peers in ESG risk integration in its financing activities. Its screening and due diligence processes include position statements aimed at assessing risks for environmentally sensitive sectors, including energy, oil and gas, mining, and agriculture. While its governance practices are on par with peers, recurring controversies related to business ethics and anti-competitive practices may indicate potential gaps in its policies and oversight.Although Nomura has an independent board majority, we note a director received negative votes in excess of 10% at its 2022 AGM. Nomura's internal audit function conducts assessments on its internal control of anti-bribery and corruption. However, it has faced regulatory investigations over actions related to the sell-off of Archegos Capital Management in 2021, as well as alleged bond manipulation and currency manipulations in 2020; these may suggest potential gaps in implementation of its ethics framework.Nomura continues to lead peers in responsible investment initiatives. Its asset management arm is signatory to the UN Principles for Responsible Investment, and integrates ESG risk management in its investing activities through active ownership-engagement, proxy voting, and external manager selection.Nomura relies on highly skilled talent with its investment banking operations. Nevertheless, its continued focus on hiring strategies and training and development programs may help mitigate talent management risks.",,0.0,10.0,0.0,,0.0,1.0,,2.0,,10.0,Financials,Air Freightand Logistics Group
IID000000002136180,BB,20210319,Commercial Services & Supplies,,,3.7,5.1,20221202.0,3.7,5,4,4.5,55,3,6.1,40,2,Environmental & Facilities Services,3.7,5.0,5.1,5.4,,,6.1,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,4,,,,,,,,,,,,,,,,,,,,,,6.6,2.0,,16.0,5.1,4.0,0.0,,,5.7,3.0,24.0,,,,,,,,,,,,,,,,8.8,5.7,5.4,3,9.3,2.3,-1.9,27,21,5.0,-1.9,27,21,0.0,100,100,-0.15625,27,55,20211012,-1.93359375,27,44,-3.6,34,56,-0.15625,91,100,-1.328125,26,66,,"We initiate coverage of Nippon Parking at 'BB'. Our research indicates the company's performance on key ESG parameters lags that of industry peers. Nippon Parking's business line-- of managing parking facilities (60% FY 2020 revenue), and ski resorts and theme parks (37% FY 2020 revenue) exposes it to a moderate level of risks related to employee management and workplace safety. However, its policies to address these risks appear limited, with no best practices identified. Further, its governance performance trails those of global peers.Nippon Parking is a founder firm, with the controlling shareholder (founder- Mr. Kazuhisa Tatsumi) holding around 35% voting rights. We note recurring related-party transactions with the controlling shareholder, which, in the absence of independent oversight mechanisms, may warrant investor scrutiny. Further, its efforts to monitor business conduct appear to be limited compared to industry peers. We did not find evidence of a detailed anti-corruption policy or staff training on business conduct.Nippon Parking relies on a seasonal workforce for its parking facility operations. With the company's plans to expand its geographical footprint outside of Japan, it may face challenges in complying with labor policies in multiple locations. The company's performance on staff management programs lags peers. While it provides robust compensation schemes including employee stock purchase plans and non-pay benefits-the scope of these provisions is unknown.",,,3.7,5.0,,,4.0,,4.0,,10.0,Industrials,Private Equity Inc.
IID000000002136205,A,20220623,Integrated Oil & Gas,A,0.0,6.9,6.2,20221111.0,6.3,41,2,4.6,33,3,8.1,26,1,Integrated Oil & Gas,8.5,14.0,7.4,4.4,,,8.2,13.0,6.3,14.0,3.8,13.0,,0.0,,,7.9,13.0,,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,,0.0,,,0.0,3.8,3.0,13.0,9.7,1.0,0.0,7.4,2,,,0.0,,,0.0,,,0.0,,,0.0,7.9,3.0,13.0,,,0.0,,,0.0,8.2,1.0,0.0,13.0,7.4,1.0,0.0,,,9.8,1.0,0.0,,,0.0,8.3,3.0,0.0,,,0.0,,,0.0,,,0.0,10.0,5.5,4.4,4,6.4,1.4,-1.0,84,100,7.3,-1.0,84,100,0.0,100,100,0.0,100,100,20220616,-2.03125,25,49,-4.3,17,44,-0.8203125,42,36,-1.484375,17,56,Adopted new GHG reduction targets; trails peers in corporate governance practices.,"PTT's rating is unchanged at 'A'. PTT leads industry peers in demonstrating strong performance metrics in GHG emissions intensity, fatalities, and injury rate. In FY 2021, PTT set a new target of absolute scope 1 and 2 GHG reduction by 15% by FY 2030 over FY 2020 levels. The company also aims to be carbon neutral by FY 2040 and achieve net zero GHG emissions by FY 2050, which is an ambitious target compared to the national target of Thailand. On the governance front, PTT trails global market peers.As an integrated oil and gas operator, PTT is exposed to the risk of incurring liabilities linked to toxic air pollutants and waste. Its three-year average SOx and NOx emissions intensity was significantly lower at 0.1 t/USD million and 0.2t/USD million, respectively (vs industry average of 0.66 and 0.89 t/USD million, as of June 2022).With ~45% of FY 2020 operations in refining and service station business, PTT appears moderately exposed to risks of ecosystem and community disturbances. It conducts environment impact assessments prior to commencing new operations; however, ongoing controversies, such as the Rayong oil spill, may indicate potential implementation gaps.In FY 2021, PTT was involved in related-party transactions (RPTs) with the government of Thailand (51% voting rights as of FY 2021). The absence of a fully independent audit committee may increase the potential risk tied to RPTs for minority investors. PTT lags most global peers in executive pay practices, with no detailed disclosures on executive pay.",6.3,14.0,8.5,14.0,,0.0,2.0,2.0,1.0,,10.0,Energy,Household Durables Developments
IID000000002136675,B,20220828,Real Estate Development & Diversified Activities,BB,-1.0,2.5,3.4,20220828.0,3.2,28,4,3.0,39,4,4.0,33,3,Real Estate Development,7.8,0.0,6.3,2.9,3.2,28.0,3.3,17.0,,0.0,,,4.8,16.0,,,,,,0.0,,,,0.0,,,0.0,3.2,4.0,28.0,,,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,6.3,2,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,3.3,3.0,0.0,17.0,2.8,4.0,0.0,,,,,0.0,,,0.0,,,0.0,4.8,3.0,16.0,,,0.0,,,0.0,8.8,2.6,2.9,4,8.1,0.5,-1.4,53,36,6.2,-1.4,53,36,0.0,100,100,-0.15625,27,24,20220611,-3.346210938,5,4,-5.6,5,12,-0.4296875,63,80,-1.640625,1,7,,"Quality Houses has been downgraded to 'B' from 'BB'. A recent industry reassessment indicated a lower ESG performance score for Quality Houses, relative to its ESG industry peers, contributing to a downgrade (as of June 2022). Residential property development activities (92% of Quality Houses' FY 2021 revenue) generally entail risks of warranty costs in case of lapses in construction quality. The company appears to lack detailed quality assurance practices, such as third-party certification and training; this further contributes to the downgrade.Quality Houses continues to lag global peers on corporate governance. The company's board is not majority independent; this may impede management oversight. Further, the lack of a fully independent audit committee amid the presence of related-party transactions may pose associated governance risks for investors. Also, having a non-independent pay committee may increase risks tied to limited executive pay disclosures.The company demonstrates efforts to reduce waste and natural resource consumption in its property construction operations. However, it continues to trail industry peers in investing in green building certifications, which could aid in climate change mitigation and adaptation.Real estate developers may face operational disruptions and liabilities in case of work-related safety incidents. While Quality Houses has adopted a safety committee, we continue to find limited details on its worksite safety policies and programs.",,0.0,7.8,0.0,,0.0,4.0,,3.0,,10.0,Real Estate,Renewable Energy Utilities International
IID000000002136951,BB,20220915,Real Estate Development & Diversified Activities,BBB,-1.0,4.0,4.2,20220915.0,3.8,28,4,4.4,39,3,4.3,33,3,Real Estate Development,7.6,0.0,7.3,4.2,3.8,28.0,3.6,17.0,,0.0,,,5.1,16.0,,,,,,0.0,,,,0.0,,,0.0,3.8,4.0,28.0,,,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,7.3,2,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,3.6,3.0,0.0,17.0,8.2,1.0,0.0,,,,,0.0,,,0.0,,,0.0,5.1,3.0,16.0,,,0.0,,,0.0,9.4,4.0,4.2,4,8.1,2.3,-1.1,82,83,7.2,-1.1,82,83,0.0,100,100,-0.078125,44,79,20200622,-2.734375,11,17,-4.6,14,34,-0.4296875,63,80,-1.328125,26,88,,"Supalai has been downgraded to 'BB' from 'BBB'. A recent industry reassessment indicated a lower ESG performance score for Supalai, relative to those of its ESG industry peers, contributing to the downgrade (as of Sep 2022). The company lags industry peers in product safety and quality practices. It also trails in responsible marketing initiatives, such as providing related training to marketers and conducting a yearly audit. These factors have also contributed to the downgrade.Residential property developers may face warranty claims in the event of lapses in construction quality. Our assessment indicates Supalai lags its peers in implementing strong measures related to responsible marketing and disclosing its warranty payment information.Residential properties, which are generally less energy-intensive than office or retail assets, present limited opportunities to capitalize on the demand for green building. While we found evidence of Supalai undertaking initiatives to promote zero waste and reduce greenhouse gas emissions by 25% by 2024, the company lags its peers in level of green building certification in its portfolio.Supalai lags most global peers on corporate governance, as the board appears to be entrenched due to long-serving directors (60% as of FY 2021), which may not align with shareholder interests. Also, the board lacks an independent majority and an independent chair; this may limit management oversight.",,0.0,7.6,0.0,,0.0,3.0,,3.0,,10.0,Real Estate,Accountingand Audit Services Group
